"#AUTHID","sEXT","sNEU","sAGR","sCON","sOPN","cEXT","cNEU","cAGR","cCON","cOPN","DATE","NETWORKSIZE","BETWEENNESS","NBETWEENNESS","DENSITY","BROKERAGE","NBROKERAGE","TRANSITIVITY",Pos,Neg,Pstv,Affil,Ngtv,Hostile,Strng,Power,Weak,Subm,Actv,Psv,Pleasure,Pain,Arousal,EMOT,Feel,Virtue,Vice,Ovrst,Undrst,Acad,Doctr,Econ*,Exch,ECON,Exprs,Legal,Milit,Polit*,POLIT,Relig,Role,COLL,Work,Ritual,Intrel,Race,Kin*,MALE,Female,Nonadlt,HU,ANI,PLACE,Social,Region,Route,Aquatic,Land,Sky,Object,Tool,Food,Vehicle,Bldgpt,Natobj,Bodypt,Comnobj,Comform,COM,Say,Need,Goal,Try,Means,Ach,Persist,Complt,Fail,Natpro,Begin,Vary,Change,Incr,Decr,Finish,Stay,Rise,Move,Exert,Fetch,Travel,Fall,Think,Know,Causal,Ought,Percv,Comp,Eval,EVAL,Solve,Abs*,ABS,Qual,Quan,NUMB,ORD,CARD,FREQ,DIST,Time*,TIME,Space,POS,DIM,Dimn,Rel,COLOR,Self,Our,You,Name,Yes,No,Negate,Intrj,IAV,DAV,SV,IPadj,IndAdj,POWGAIN,POWLOSS,POWENDS,POWAREN,POWCON,POWCOOP,POWAPT,POWPT,POWDOCT,POWAUTH,POWOTH,POWTOT,RCTETH,RCTREL,RCTGAIN,RCTLOSS,RCTENDS,RCTTOT,RSPGAIN,RSPLOSS,RSPOTH,RSPTOT,AFFGAIN,AFFLOSS,AFFPT,AFFOTH,AFFTOT,WLTPT,WLTTRAN,WLTOTH,WLTTOT,WLBGAIN,WLBLOSS,WLBPHYS,WLBPSYC,WLBPT,WLBTOT,ENLGAIN,ENLLOSS,ENLENDS,ENLPT,ENLOTH,ENLTOT,SKLAS,SKLPT,SKLOTH,SKLTOT,TRNGAIN,TRNLOSS,TRANS,MEANS,ENDS,ARENAS,PARTIC,NATIONS,AUD,ANOMIE,NEGAFF,POSAFF,SURE,IF,NOT,TIMESP,FOOD,FORM
fbe5aa478508d1dc931427ade5d9e1b4,3.25,2.75,2.25,4.00,4.00,n,n,n,y,y,12/25/09 04:47 PM,231,22856.8,86.79,0.06,24946,0.47,0.36,-0.66,0.12,-0.65,-0.36,-0.04,0.29,-0.64,-0.34,-0.51,-0.21,-0.05,0.1,-0.22,-0.33,-0.25,-0.35,-0.1,-0.55,-0.36,-0.56,-0.6,1.36,1.38,-0.3,-0.13,-0.02,-0.3,-0.18,-0.17,-0.25,0.0,-0.32,-0.47,-0.26,-0.25,0.35,0.51,-0.09,-0.26,0.03,-0.38,-0.24,-0.53,-0.2,-0.42,-0.35,-0.19,-0.13,-0.08,-0.19,-0.16,0.3,2.25,-0.33,-0.12,-0.29,-0.28,-0.22,-0.18,-0.32,0.18,0.0,-0.15,-0.16,-0.13,-0.33,-0.07,-0.25,-0.18,-0.19,0.51,-0.12,-0.14,-0.06,-0.14,-0.16,-0.1,-0.08,-0.06,0.0,-0.21,-0.17,-0.14,0.0,-0.12,0.31,-0.15,-0.27,-0.4,-0.22,-0.22,-0.57,-0.25,-0.45,-0.21,-0.33,-0.49,-0.37,0.0,-0.37,-0.29,-0.1,-0.38,-0.16,-0.69,-0.14,-0.26,0.0,-0.25,-0.22,-0.75,-0.35,-0.35,0.54,-0.16,-0.09,-0.62,-0.23,0.03,-0.53,-0.13,-0.13,-0.34,-0.15,-0.08,-0.12,-0.21,-0.09,-0.17,-0.18,-0.11,-0.1,-0.16,0.88,0.14,-0.17,-0.19,-0.11,-0.06,-0.28,-0.37,-0.13,-0.09,-0.37,-0.37,-0.06,0.0,-0.29,-0.42,-0.5,-0.16,-0.15,-0.24,-0.29,-0.1,-0.19,-0.42,-0.23,-0.2,-0.49,-0.36,-0.14,-0.09,-0.08,1.09,0.53,-0.24,-0.09,-0.31,-0.35,-0.16,-0.14,-0.25,-0.25,-0.3,-0.28,-0.28,0.42,-0.36,-0.15,-0.36,-0.34,-0.36,-0.47,-0.54,-0.47,-0.2,-0.36
b8295738a9b021d82860887c3be41164,4.00,3.25,3.50,4.25,5.00,y,y,n,y,y,06/18/09 10:43 PM,899,396675,98.49,0.01,400536,0.5,0.03,0.03,-0.08,-0.01,-0.07,-0.16,-0.25,-0.08,-0.34,-0.15,-0.21,0.06,-0.12,-0.22,-0.33,-0.25,-0.35,-0.1,0.78,-0.02,0.53,0.66,-0.26,-0.31,0.53,-0.13,0.12,-0.3,-0.18,-0.17,-0.25,-0.14,-0.32,1.08,-0.26,-0.25,-0.25,-0.15,-0.09,-0.26,0.16,3.85,5.75,0.78,-0.2,-0.17,-0.35,-0.19,-0.13,-0.08,-0.19,-0.16,0.3,-0.37,-0.33,-0.12,2.3,-0.28,-0.22,0.6,-0.32,0.36,0.0,-0.15,-0.16,-0.13,-0.33,-0.07,-0.25,-0.18,2.85,0.2,-0.12,-0.14,-0.06,-0.14,-0.16,-0.1,-0.08,-0.06,0.0,-0.21,-0.17,-0.14,0.0,-0.12,0.06,-0.15,-0.27,1.13,-0.22,-0.22,0.32,-0.25,-0.45,0.06,-0.33,-0.08,-0.37,0.0,-0.37,0.9,-0.1,0.07,0.11,-0.17,-0.14,-0.26,0.0,4.3,-0.22,-0.24,-0.35,-0.04,-0.25,-0.16,-0.09,-0.36,-0.23,-0.12,0.56,0.03,-0.13,-0.34,-0.15,-0.08,-0.12,-0.21,-0.09,-0.17,-0.18,-0.11,-0.1,-0.16,-0.28,-0.37,-0.17,-0.19,-0.11,-0.06,-0.28,-0.37,-0.13,-0.09,0.2,0.18,-0.06,0.0,0.37,-0.42,-0.05,-0.16,-0.15,0.15,0.09,-0.1,-0.19,0.4,0.59,-0.2,0.57,-0.36,-0.14,-0.09,-0.08,-0.54,-0.56,-0.24,-0.09,1.02,0.24,-0.16,-0.14,1.12,-0.25,0.64,-0.28,-0.03,0.2,-0.05,-0.15,0.93,-0.34,-0.36,1.03,-0.24,0.2,-0.2,-0.36
6980ce18350d98916f56c95b4dc4496d,2.75,2.80,3.25,2.50,4.35,n,y,n,n,y,12/25/09 06:18 PM,70,1969.99,83.97,0.1,2172,0.46,0.29,-0.66,-0.49,-0.65,-0.36,-0.39,-0.25,-0.64,-0.34,-0.51,-0.21,-0.37,-0.56,-0.22,-0.33,-0.25,-0.35,-0.1,-0.55,-0.36,-0.56,-0.6,-0.26,-0.31,-0.3,-0.13,-0.43,-0.3,-0.18,-0.17,-0.25,-0.43,-0.32,-0.47,-0.26,-0.25,-0.25,-0.15,-0.09,-0.26,-0.36,-0.38,-0.24,-0.53,-0.2,-0.42,-0.35,-0.19,-0.13,-0.08,-0.19,-0.16,-0.45,-0.37,-0.33,-0.12,-0.29,-0.28,13.5,-0.18,-0.32,-0.34,0.0,-0.15,-0.16,-0.13,-0.33,-0.07,-0.25,-0.18,-0.19,-0.42,-0.12,-0.14,-0.06,-0.14,-0.16,-0.1,-0.08,-0.06,0.0,-0.21,-0.17,-0.14,0.0,-0.12,-0.44,-0.15,-0.27,-0.4,-0.22,-0.22,-0.57,-0.25,-0.45,-0.49,-0.33,-0.49,-0.37,0.0,-0.37,-0.29,-0.1,-0.57,-0.44,1.53,-0.14,-0.26,0.0,-0.25,-0.22,1.35,-0.35,-0.35,-0.25,-0.16,-0.09,-0.62,-0.23,-0.4,-0.53,-0.62,-0.13,-0.34,-0.15,-0.08,-0.12,-0.21,-0.09,-0.17,-0.18,-0.11,-0.1,-0.16,-0.28,-0.37,-0.17,-0.19,-0.11,-0.06,-0.28,-0.37,-0.13,-0.09,-0.37,-0.37,-0.06,0.0,-0.29,-0.42,-0.5,-0.16,-0.15,-0.24,-0.29,-0.1,-0.19,-0.42,-0.23,-0.2,-0.49,-0.36,-0.14,-0.09,-0.08,-0.54,-0.56,-0.24,-0.09,-0.31,-0.35,-0.16,-0.14,-0.25,-0.25,-0.3,-0.28,-0.28,-0.24,-0.36,-0.15,-0.36,-0.34,-0.36,-0.47,-0.54,-0.62,-0.2,-0.36
d298a6d98000dc07bbb7994f71d867d3,4.30,1.45,4.40,2.40,4.60,y,n,y,n,y,07/22/09 02:42 PM,494,117689,97.04,0.01,119963,0.49,0.08,-0.66,-0.49,-0.65,0.07,-0.39,-0.25,0.2,0.47,0.57,-0.21,-0.37,0.76,-0.22,-0.33,-0.25,-0.35,-0.1,-0.55,0.15,-0.15,-0.13,-0.26,-0.31,-0.3,-0.13,-0.43,0.5,-0.18,-0.17,1.03,0.0,-0.32,-0.0,-0.26,-0.25,-0.25,-0.15,-0.09,-0.26,0.03,-0.38,-0.24,-0.14,-0.2,-0.42,-0.35,-0.19,-0.13,-0.08,-0.19,-0.16,-0.45,-0.37,-0.33,-0.12,-0.29,-0.28,-0.22,-0.18,-0.32,-0.34,0.0,-0.15,-0.16,-0.13,-0.33,-0.07,-0.25,-0.18,-0.19,-0.42,-0.12,-0.14,-0.06,-0.14,-0.16,-0.1,-0.08,-0.06,0.0,-0.21,-0.17,-0.14,0.0,-0.12,1.06,3.75,-0.27,-0.4,-0.22,-0.22,-0.57,2.04,-0.45,-0.21,-0.33,-0.49,-0.37,0.0,-0.37,-0.29,-0.1,0.2,-0.16,-0.55,-0.14,-0.26,0.0,-0.25,-0.22,-0.5,0.13,-0.35,-0.25,-0.16,-0.09,0.16,-0.23,0.03,-0.53,1.33,-0.13,-0.34,-0.15,-0.08,-0.12,2.6,-0.09,-0.17,-0.18,-0.11,-0.1,-0.16,0.88,0.64,-0.17,-0.19,-0.11,-0.06,-0.28,-0.37,-0.13,-0.09,-0.37,-0.37,-0.06,0.0,-0.29,-0.42,-0.5,-0.16,-0.15,-0.24,-0.29,-0.1,-0.19,-0.42,-0.23,-0.2,-0.49,-0.36,-0.14,-0.09,-0.08,0.28,-0.01,-0.24,-0.09,1.68,0.53,-0.16,-0.14,-0.25,-0.25,-0.3,-0.28,0.09,-0.24,-0.36,-0.15,-0.36,-0.34,-0.36,1.03,-0.09,-0.16,-0.2,-0.36
d38a81dfbfbbd5f2a2a0a03e9db304c6,1.85,3.55,3.45,3.40,3.45,n,y,n,n,n,12/23/09 10:06 PM,542,138053,94.51,0.01,145576,0.5,0.01,-0.66,-0.49,-0.65,-0.36,-0.39,-0.25,-0.64,-0.34,-0.51,-0.21,-0.37,-0.56,-0.22,-0.33,-0.25,-0.35,-0.1,-0.55,-0.36,-0.56,-0.6,-0.26,-0.31,-0.3,-0.13,-0.43,-0.3,-0.18,-0.17,-0.25,-0.43,-0.32,-0.47,-0.26,-0.25,-0.25,-0.15,-0.09,-0.26,-0.36,-0.38,-0.24,-0.53,-0.2,-0.42,-0.35,-0.19,-0.13,-0.08,-0.19,-0.16,-0.45,-0.37,-0.33,-0.12,-0.29,-0.28,-0.22,-0.18,-0.32,-0.34,0.0,-0.15,-0.16,-0.13,-0.33,-0.07,-0.25,-0.18,-0.19,-0.42,-0.12,-0.14,-0.06,-0.14,-0.16,-0.1,-0.08,-0.06,0.0,-0.21,-0.17,-0.14,0.0,-0.12,-0.44,-0.15,-0.27,-0.4,-0.22,-0.22,-0.57,-0.25,-0.45,-0.49,-0.33,-0.49,-0.37,0.0,-0.37,-0.29,-0.1,-0.57,-0.44,-0.83,-0.14,-0.26,0.0,-0.25,8.79,-0.75,-0.35,-0.35,-0.25,-0.16,-0.09,-0.62,-0.23,-0.4,-0.53,-0.62,-0.13,-0.34,-0.15,-0.08,-0.12,-0.21,-0.09,-0.17,-0.18,-0.11,-0.1,-0.16,-0.28,-0.37,-0.17,-0.19,-0.11,-0.06,-0.28,-0.37,-0.13,-0.09,-0.37,-0.37,-0.06,0.0,-0.29,-0.42,-0.5,-0.16,-0.15,-0.24,-0.29,-0.1,-0.19,-0.42,-0.23,-0.2,-0.49,-0.36,-0.14,-0.09,-0.08,-0.54,-0.56,-0.24,-0.09,-0.31,-0.35,-0.16,-0.14,-0.25,-0.25,-0.3,-0.28,-0.28,-0.24,-0.36,-0.15,-0.36,-0.34,-0.36,-0.47,-0.54,-0.62,-0.2,-0.36
c85845b82e705a32f674757d8912df23,2.25,2.75,4.50,4.25,2.50,n,n,y,y,n,06/17/09 07:14 PM,300,43159,96.88,0.02,43968,0.49,0.07,-0.43,0.23,-0.49,-0.36,0.08,-0.07,-0.27,-0.07,-0.33,0.27,-0.16,0.1,-0.22,0.37,-0.25,0.01,-0.1,-0.55,-0.02,0.12,-0.13,0.01,0.26,-0.3,-0.13,-0.43,-0.3,0.88,-0.17,-0.25,-0.28,-0.32,-0.47,-0.01,-0.25,-0.25,0.51,-0.09,-0.26,0.42,-0.38,-0.24,-0.4,-0.2,0.09,-0.35,-0.19,1.47,0.39,0.6,0.13,-0.07,0.07,0.04,0.33,-0.29,-0.28,0.33,-0.18,-0.13,-0.17,0.0,-0.15,-0.16,-0.13,-0.33,-0.07,-0.25,-0.18,-0.19,-0.11,-0.12,-0.14,-0.06,-0.14,-0.16,-0.1,-0.08,-0.06,0.0,-0.21,1.24,-0.14,0.0,2.2,0.06,-0.15,0.43,-0.4,-0.22,0.66,-0.35,-0.25,-0.45,-0.21,-0.08,-0.28,-0.37,0.0,-0.37,0.3,-0.1,-0.12,-0.16,-0.27,-0.14,-0.26,0.0,0.89,-0.22,-0.16,-0.19,-0.35,-0.25,-0.16,-0.09,0.29,-0.23,0.17,-0.26,0.19,-0.13,0.41,-0.15,-0.08,-0.12,-0.21,-0.09,-0.17,-0.18,-0.11,-0.1,2.72,0.11,0.14,0.37,-0.19,-0.11,-0.06,0.05,0.08,2.42,-0.09,-0.37,-0.1,-0.06,0.0,-0.29,-0.42,-0.5,-0.16,-0.15,0.15,0.09,-0.1,-0.19,-0.42,0.18,-0.2,-0.32,-0.36,-0.14,-0.09,-0.08,1.09,0.53,-0.24,-0.09,-0.31,-0.35,-0.16,-0.14,-0.25,-0.25,-0.3,-0.28,-0.28,-0.24,-0.36,-0.15,0.28,0.13,-0.36,0.28,0.05,-0.16,0.35,0.1
5c73047a8292131a9aa261cfa07932fd,3.45,1.65,4.55,3.50,4.65,n,n,y,y,y,09/01/09 05:24 PM,695,238038,98.99,0.01,239033,0.5,0.05,0.73,0.33,0.63,-0.07,0.54,0.11,0.49,0.75,1.28,-0.21,-0.16,-0.12,0.56,-0.33,-0.25,0.38,-0.1,0.34,-0.02,0.53,1.92,0.28,-0.31,-0.3,-0.13,0.39,-0.3,-0.18,-0.17,0.6,1.0,-0.32,-0.16,0.24,-0.25,-0.25,-0.15,-0.09,-0.26,0.16,-0.38,-0.24,-0.01,-0.2,0.6,-0.35,-0.19,-0.13,-0.08,1.39,0.42,-0.45,-0.37,-0.33,-0.12,-0.29,-0.28,0.33,-0.18,-0.32,-0.34,0.0,-0.15,1.83,-0.13,0.78,-0.07,-0.25,-0.18,-0.19,2.05,-0.12,0.47,-0.06,-0.14,-0.16,-0.1,-0.08,-0.06,0.0,-0.21,-0.17,-0.14,0.0,-0.12,0.06,-0.15,-0.27,-0.4,-0.22,-0.22,0.32,-0.25,2.03,1.37,0.17,1.39,0.71,0.0,0.71,0.9,-0.1,1.48,0.86,1.81,-0.14,2.81,0.0,-0.25,-0.22,2.1,-0.03,-0.04,0.28,-0.16,-0.09,1.2,-0.23,0.17,0.02,1.01,-0.13,0.16,-0.15,-0.08,-0.12,-0.21,0.85,-0.17,-0.18,-0.11,-0.1,-0.16,0.49,0.64,-0.17,-0.19,-0.11,-0.06,-0.28,-0.37,-0.13,-0.09,0.2,0.18,-0.06,0.0,0.37,0.2,0.4,-0.16,-0.15,-0.24,-0.29,-0.1,4.72,0.4,0.59,-0.2,0.93,-0.36,-0.14,-0.09,-0.08,0.01,-0.2,1.5,-0.09,-0.31,0.82,4.78,-0.14,-0.25,-0.25,0.64,-0.28,-0.03,0.65,-0.05,9.08,-0.36,-0.34,-0.36,2.02,1.24,1.44,-0.2,-0.36
f83aa7290cf3ae8ed75d6aee5ebbb559,2.65,1.70,3.95,3.00,3.15,n,n,y,n,n,07/26/09 09:00 PM,313,48253.6,99.46,0.01,48356,0.5,0.01,0.03,0.74,0.31,-0.36,0.66,0.82,1.05,0.47,-0.51,-0.21,-0.05,0.1,-0.22,1.78,-0.25,-0.35,-0.1,0.78,0.15,0.26,0.82,-0.26,1.38,0.94,-0.13,0.39,0.5,-0.18,-0.17,-0.25,0.0,0.43,1.39,-0.26,-0.25,-0.25,-0.15,-0.09,-0.26,-0.36,-0.38,-0.24,1.04,-0.2,-0.42,-0.35,-0.19,-0.13,-0.08,-0.19,-0.16,1.06,0.94,1.89,-0.12,-0.29,1.8,0.6,-0.18,0.79,0.71,0.0,-0.15,-0.16,-0.13,1.34,-0.07,1.23,-0.18,-0.19,-0.42,-0.12,-0.14,-0.06,-0.14,6.7,-0.1,-0.08,-0.06,0.0,-0.21,-0.17,-0.14,0.0,-0.12,0.31,-0.15,-0.27,0.75,-0.22,-0.22,0.1,-0.25,0.79,0.9,1.16,-0.18,-0.37,0.0,-0.37,-0.29,-0.1,1.16,0.67,0.3,-0.14,-0.26,0.0,-0.25,0.86,1.01,0.13,-0.35,0.54,-0.16,-0.09,1.33,1.87,0.03,0.29,0.84,-0.13,-0.34,-0.15,-0.08,-0.12,-0.21,-0.09,2.1,-0.18,-0.11,-0.1,-0.16,-0.28,0.14,-0.17,-0.19,-0.11,-0.06,-0.28,-0.37,-0.13,-0.09,-0.37,-0.37,-0.06,0.0,-0.29,0.52,0.17,-0.16,-0.15,0.35,0.28,-0.1,-0.19,0.82,-0.23,-0.2,0.57,1.0,-0.14,-0.09,0.86,1.09,1.63,-0.24,-0.09,-0.31,-0.35,-0.16,-0.14,-0.25,2.26,1.11,-0.28,0.47,0.42,0.1,-0.15,1.58,-0.34,0.83,1.03,1.69,0.92,1.45,2.38
225c97c90103cc04cda7d10845f2733e,2.70,1.45,3.80,4.35,3.30,n,n,y,y,n,06/17/09 10:33 AM,102,4216.48,83.49,0.09,4694,0.46,0.32,0.38,-0.49,0.79,-0.36,-0.39,-0.25,-0.64,-0.34,-0.51,-0.21,-0.37,-0.56,-0.22,-0.33,-0.25,-0.35,-0.1,1.44,-0.36,0.67,-0.6,-0.26,-0.31,-0.3,-0.13,-0.43,-0.3,-0.18,-0.17,-0.25,-0.43,-0.32,-0.47,-0.26,-0.25,-0.25,-0.15,-0.09,-0.26,-0.36,-0.38,-0.24,-0.53,-0.2,-0.42,-0.35,-0.19,-0.13,-0.08,-0.19,-0.16,-0.45,-0.37,-0.33,-0.12,-0.29,-0.28,-0.22,-0.18,-0.32,-0.34,0.0,-0.15,-0.16,-0.13,-0.33,-0.07,-0.25,-0.18,-0.19,-0.42,-0.12,-0.14,-0.06,-0.14,-0.16,-0.1,-0.08,-0.06,0.0,-0.21,-0.17,-0.14,0.0,-0.12,-0.44,-0.15,-0.27,-0.4,-0.22,-0.22,-0.57,-0.25,-0.45,0.34,-0.33,-0.49,-0.37,0.0,-0.37,-0.29,-0.1,0.01,0.39,-0.83,-0.14,-0.26,0.0,-0.25,-0.22,-0.75,-0.35,-0.35,-0.25,-0.16,-0.09,-0.62,-0.23,-0.4,-0.53,-0.62,-0.13,-0.34,-0.15,-0.08,-0.12,-0.21,-0.09,-0.17,-0.18,-0.11,-0.1,-0.16,-0.28,-0.37,-0.17,-0.19,-0.11,-0.06,-0.28,-0.37,-0.13,-0.09,-0.37,-0.37,-0.06,0.0,-0.29,-0.42,-0.5,-0.16,-0.15,-0.24,-0.29,-0.1,-0.19,-0.42,-0.23,-0.2,-0.49,-0.36,-0.14,-0.09,-0.08,-0.54,-0.56,-0.24,-0.09,-0.31,-0.35,-0.16,-0.14,-0.25,-0.25,-0.3,-0.28,-0.28,-0.24,-0.36,-0.15,-0.36,-0.34,-0.36,-0.47,-0.54,-0.16,-0.2,-0.36
8a302f01e209fc15fa8425f2d41f633a,2.70,2.10,3.85,3.65,4.70,n,n,y,y,y,06/18/09 01:50 AM,135,8479.96,95.16,0.04,8711,0.49,0.12,1.08,-0.49,1.27,0.93,-0.39,-0.25,0.2,0.47,-0.51,-0.21,-0.05,-0.56,-0.22,-0.33,-0.25,-0.35,-0.1,0.78,-0.36,0.67,-0.13,-0.26,-0.31,-0.3,-0.13,0.81,-0.3,-0.18,-0.17,1.03,0.43,-0.32,-0.0,-0.26,-0.25,-0.25,-0.15,-0.09,-0.26,-0.36,-0.38,-0.24,-0.14,-0.2,-0.42,-0.35,-0.19,-0.13,-0.08,-0.19,-0.16,1.06,-0.37,0.78,-0.12,-0.29,1.8,-0.22,1.0,-0.32,0.71,0.0,-0.15,-0.16,-0.13,-0.33,-0.07,-0.25,-0.18,-0.19,-0.42,-0.12,-0.14,-0.06,3.54,-0.16,-0.1,-0.08,-0.06,0.0,-0.21,-0.17,-0.14,0.0,-0.12,-0.44,-0.15,-0.27,-0.4,0.22,-0.22,1.42,-0.25,-0.45,-0.49,-0.33,-0.18,-0.37,0.0,-0.37,-0.29,-0.1,-0.38,-0.44,-0.83,-0.14,-0.26,0.0,-0.25,-0.22,-0.5,1.09,-0.35,0.54,-0.16,-0.09,-0.23,-0.23,0.03,-0.53,0.84,-0.13,0.41,-0.15,-0.08,-0.12,-0.21,-0.09,-0.17,3.28,-0.11,-0.1,-0.16,-0.28,0.14,-0.17,-0.19,-0.11,-0.06,-0.28,-0.37,-0.13,-0.09,-0.37,-0.37,-0.06,0.0,-0.29,-0.42,-0.5,-0.16,-0.15,0.95,0.85,-0.1,-0.19,0.2,-0.23,-0.2,0.04,-0.36,-0.14,-0.09,-0.08,-0.54,-0.56,-0.24,-0.09,-0.31,-0.35,-0.16,-0.14,-0.25,-0.25,-0.3,-0.28,-0.28,-0.24,-0.36,-0.15,-0.36,2.49,0.83,-0.47,-0.09,-0.47,1.45,-0.36
d453b26dfd348fdb99e909df7d8bec39,4.35,2.50,4.20,3.30,3.61,y,n,y,n,n,08/20/09 06:53 PM,40,732.5,98.85,0.06,734,0.5,0.03,0.73,-0.49,1.27,-0.36,-0.39,-0.25,-0.64,-0.34,-0.51,-0.21,-0.37,-0.56,-0.22,-0.33,-0.25,-0.35,-0.1,2.1,-0.36,-0.56,-0.6,-0.26,-0.31,-0.3,-0.13,-0.43,-0.3,-0.18,-0.17,-0.25,-0.43,-0.32,-0.47,2.7,-0.25,2.13,-0.15,-0.09,3.76,-0.36,-0.38,-0.24,1.04,-0.2,-0.42,-0.35,-0.19,-0.13,-0.08,-0.19,-0.16,-0.45,-0.37,-0.33,-0.12,-0.29,-0.28,3.07,-0.18,-0.32,-0.34,0.0,-0.15,-0.16,-0.13,-0.33,-0.07,-0.25,-0.18,-0.19,-0.42,-0.12,-0.14,-0.06,-0.14,-0.16,-0.1,-0.08,-0.06,0.0,-0.21,-0.17,-0.14,0.0,-0.12,-0.44,-0.15,-0.27,-0.4,-0.22,-0.22,2.09,-0.25,-0.45,-0.49,-0.33,-0.49,-0.37,0.0,-0.37,-0.29,-0.1,-0.57,0.67,-0.83,-0.14,-0.26,0.0,-0.25,-0.22,0.26,-0.35,1.49,-0.25,-0.16,-0.09,-0.62,-0.23,-0.4,-0.53,-0.62,-0.13,-0.34,-0.15,-0.08,-0.12,-0.21,-0.09,-0.17,-0.18,-0.11,-0.1,-0.16,-0.28,-0.37,-0.17,-0.19,-0.11,-0.06,-0.28,-0.37,-0.13,-0.09,3.05,2.93,-0.06,0.0,-0.29,3.34,2.19,-0.16,-0.15,-0.24,-0.29,-0.1,-0.19,-0.42,-0.23,-0.2,-0.49,-0.36,-0.14,-0.09,-0.08,-0.54,-0.56,4.97,-0.09,-0.31,3.18,-0.16,-0.14,-0.25,-0.25,-0.3,-0.28,-0.28,-0.24,1.48,-0.15,-0.36,-0.34,-0.36,-0.47,-0.54,-0.62,-0.2,-0.36
2d14a09b41a0d12b9e60377a0a8e14a8,1.75,3.60,3.60,2.10,3.85,n,y,y,n,y,10/12/09 07:26 PM,50,1146.83,97.52,0.06,1150,0.49,0.08,-0.66,-0.49,-0.65,-0.36,-0.39,-0.25,1.71,-0.34,-0.51,-0.21,2.32,-0.56,-0.22,-0.33,-0.25,-0.35,-0.1,4.97,-0.36,-0.56,-0.6,-0.26,-0.31,-0.3,-0.13,-0.43,-0.3,-0.18,-0.17,-0.25,-0.43,-0.32,-0.47,-0.26,-0.25,-0.25,-0.15,-0.09,-0.26,-0.36,-0.38,-0.24,-0.53,-0.2,-0.42,-0.35,-0.19,-0.13,-0.08,-0.19,-0.16,-0.45,-0.37,-0.33,-0.12,-0.29,-0.28,-0.22,-0.18,-0.32,-0.34,0.0,-0.15,-0.16,-0.13,-0.33,-0.07,-0.25,-0.18,-0.19,-0.42,-0.12,-0.14,-0.06,-0.14,-0.16,-0.1,-0.08,-0.06,0.0,-0.21,-0.17,-0.14,0.0,-0.12,-0.44,-0.15,-0.27,-0.4,-0.22,-0.22,-0.57,-0.25,-0.45,1.83,-0.33,-0.49,-0.37,0.0,-0.37,-0.29,-0.1,1.03,1.88,-0.83,-0.14,-0.26,0.0,-0.25,-0.22,-0.75,-0.35,-0.35,-0.25,-0.16,-0.09,-0.62,-0.23,-0.4,-0.53,-0.62,-0.13,-0.34,-0.15,-0.08,-0.12,-0.21,-0.09,-0.17,-0.18,-0.11,-0.1,-0.16,-0.28,-0.37,-0.17,-0.19,-0.11,-0.06,-0.28,-0.37,-0.13,-0.09,-0.37,-0.37,-0.06,0.0,-0.29,-0.42,-0.5,-0.16,-0.15,-0.24,-0.29,-0.1,-0.19,-0.42,-0.23,-0.2,-0.49,-0.36,-0.14,-0.09,-0.08,-0.54,-0.56,-0.24,-0.09,-0.31,-0.35,-0.16,-0.14,-0.25,-0.25,-0.3,-0.28,-0.28,-0.24,-0.36,-0.15,-0.36,-0.34,-0.36,-0.47,-0.54,0.67,-0.2,-0.36
